track_id,track_name,artist,album,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,decade
7dOz8RrPWP9UgJ8X8p1vU7,West End Blues,Louis Armstrong,The Essential Louis Armstrong,0.986,0.602,0.206,3,-12.063,1,0.0457,0.372,0.0729,0.41,83.693,196600,4,1920
2WZxlrWF4LUC2ROlrdbQM1,St Louis Blues,Bessie Smith,The Anthology,0.993,0.568,0.205,10,-5.325,1,0.0404,5.29E-05,0.106,0.271,69.954,190720,4,1920
4M6I6aTorpVswszBYtkiUb,Blue Yodel #1 (t For Texas),Jimmie Rodgers,The Very Best Of,0.972,0.527,0.228,9,-15.461,1,0.0392,0.735,0.147,0.561,161.157,204200,4,1920
3agLlt9JpTB330JWO3IA5v,Ain't Misbehavin,Fats Waller,1934-1943 - Ain't Misbehavin,0.989,0.546,0.299,0,-14.836,0,0.0635,0.791,0.192,0.635,96.154,241427,4,1920
0nr7SuSNymfeyfe09ozVsu,Wildwood Flower,A. P. Carter,The Carter Family 1927 - 1934 Disc A,0.947,0.609,0.257,5,-13.194,1,0.0295,0.00307,0.132,0.47,109.379,190507,4,1920
2P9nh9pTK96dE0b6NBbTSs,"Dark Was the Night, Cold Was the Ground",Blind Willie Johnson,Dark Was The Night (Mojo Workin'- Blues For The Next Generation),0.968,0.394,0.0406,9,-23.179,1,0.044,0.0453,0.0976,0.2,116.117,198560,1,1920
7G3qdCgIUs36XhMItOQzEY,Swanee,Various Artists,"The Roaring 20s Year-By-Year: 1920 to 1929, The Number One Hits of the Decade",0.995,0.551,0.155,5,-14.327,1,0.177,0.000412,0.0996,0.644,116.779,156347,4,1920
10QQ2JdnG8fGF0jszPOGv5,Pony Blues,Charley Patton,Father Of Delta Blues,0.964,0.422,0.265,10,-14.697,1,0.036,0.906,0.105,0.457,117.405,180625,4,1920
4rsYmMFTlv7ULtlsz1Al1u,Rhapsody In Blue,Various Artists,Greatest Hits Of The 20's,0.984,0.347,0.26,8,-15.117,0,0.0433,0.866,0.545,0.198,83.484,539977,4,1920
5j6tQBJnNG4wLLdVISJ5g2,Crazy Blues,Mamie Smith,Mamie Smith Vol. 1 (1920-1921),0.996,0.436,0.178,5,-13.36,1,0.0448,0.912,0.259,0.464,111.858,202240,4,1920
5iltwljBW1H5ScLeeiB9ZB,Black and Tan Fantasy,Duke Ellington,The Essential Duke Ellington,0.984,0.492,0.194,6,-14.073,1,0.0577,0.104,0.182,0.368,91.353,203373,4,1920
4BAWJzRXuugy7YyntfQdw4,Singin' The Blues,Bix Beiderbecke And Frankie Trumbauer,Bix And Tram,0.995,0.652,0.14,0,-15.658,0,0.0743,0.91,0.0691,0.82,135.995,182227,4,1920
3qcTpP3EuOEFbrYwLP2FxK,See See Rider Blues - Remastered,Ma Rainey,Blues Legends: Ma Rainey,0.996,0.457,0.118,4,-16.838,1,0.0472,0.877,0.247,0.312,69.72,199120,4,1920
05Fqtv0hpBriJj803R6x8i,Statesboro Blues,Blind Willie McTell,Blind Willie McTell -Statesboro Blues - The Early Years 1927-1935,0.973,0.573,0.267,6,-9.051,1,0.0547,0.000388,0.106,0.437,90.522,152853,4,1920
5Bk13n28rlG7GYCKDshsQM,In a Mist,Bix Beiderbecke,"Bix Beiderbecke, Volume I: Singin' The Blues",0.996,0.392,0.29,0,-19.273,1,0.0348,0.958,0.112,0.485,175.04,163733,4,1920
7yV1m8MAoViH1w3kz43IYd,Pine Top's Boogie Woogie,Various Artists,"Shake Your Wicked Knees: Classic Piano Rags, Blues & Stomps 1928 - 43",0.99,0.386,0.217,2,-12.554,0,0.0599,0.0598,0.109,0.836,167.102,203200,4,1920
11wRQCSeIxhc03agkCQmtN,Carolina Shout,Various Artists,Tiger Rag (Jazz Age - a Hommage to the Great Gatsby Era 1920 - 1923),0.992,0.408,0.264,0,-20.502,1,0.035,0.882,0.122,0.789,103.102,167533,4,1920
1yA0l37wwpnlyX4Ta6vei2,Ol' Man River,Paul Robeson,Paul Robeson,0.989,0.357,0.261,10,-12.104,1,0.0312,0.0314,0.0907,0.513,89.09,159800,4,1920
5EdGWBR6OhOcfYjl5ygDE3,Matchbox Blues,Blind Lemon Jefferson,Blind Lemon Jefferson (The Big Blues Collection),0.978,0.546,0.347,8,-10.263,1,0.047,9.71E-05,0.0918,0.596,76.514,174520,4,1920
3DtAes6km3k23AX3UPErJ4,Downhearted Blues,Bessie Smith,The Anthology,0.996,0.646,0.135,0,-9.895,1,0.0482,0.452,0.126,0.551,82.716,206573,4,1920
5UoIFZNmK8uCutLI2foCtS,Empty Bed Blues,Bessie Smith,Goddesses Of Blues - Bessie Smith,0.993,0.749,0.197,5,-4.793,1,0.0393,7.49E-05,0.126,0.6,84.912,381493,4,1920
1ellvuD5W8qe7qXUCr5wsV,Dippermouth Blues,Louis Armstrong,Louis Armstrong And King Oliver,0.996,0.581,0.345,0,-12.977,1,0.0645,0.932,0.111,0.876,94.048,146933,4,1920
18qGYJw1r37BJS5MXnFv0s,Stardust - Remastered 2002,Hoagy Carmichael,Stardust Melody,0.995,0.462,0.153,2,-17.79,1,0.0427,0.934,0.096,0.239,72.151,210773,3,1920
6ZVBicBfxMWKeQ9QGWTtTR,Makin' Whoopee,Various Artists,"The Naughty 1920s: Red Hot & Risque Songs of The Jazz Age, Vol. 1",0.907,0.435,0.239,7,-10.646,1,0.0477,1.20E-06,0.0682,0.548,80.641,191800,3,1920
11XVIzgMo5daEv92b0ZqU5,See That My Grave Is Kept Clean,Various Artists,The Roots of Jimi Hendrix,0.995,0.397,0.23,3,-11.015,1,0.0588,0.0142,0.116,0.344,180.765,176560,4,1920
3Nr2M6VDnP3wOd0aKC4Xam,Whispering,Various Artists,Roaring '20s Jazz,0.996,0.631,0.372,2,-13.188,1,0.0291,0.892,0.155,0.559,97.492,200467,4,1920
5omAihF3ZYrkLw1dODHUQF,Potato Head Blues - 78rpm Version,Louis Armstrong,The Essential Louis Armstrong,0.97,0.615,0.419,2,-7.91,1,0.349,0.349,0.275,0.838,176.699,180173,4,1920
6b6NXJ9XVj1nu7QE20S2dC,How Long - How Long Blues,Leroy Carr,Leroy Carr Vol. 1 (1928-1929),0.972,0.511,0.218,3,-16.517,1,0.0424,1.93E-05,0.136,0.455,83.619,188894,4,1920
1QXDHHW5flQi6zr87Dfujj,Keep On The Sunny Side,Various Artists,The Best Of Bob Dylan's Theme Time Radio Hour,0.901,0.723,0.456,11,-5.653,1,0.0291,7.32E-06,0.156,0.944,114.148,171120,4,1920
59Chs6CY6iojwtmobRVQFg,Stack O' Lee,Various Artists,100 Blues Classics,0.994,0.648,0.139,3,-17.611,1,0.0376,0.436,0.11,0.841,108.23,177493,4,1920
0cylmIi6YDuqssX8LzqQz5,Struttin' with Some Barbecue - 78 rpm Version,Louis Armstrong,Columbia Original Masters,0.932,0.732,0.327,8,-7.941,1,0.125,0.863,0.0481,0.885,95.97,183947,4,1920
7fAa9rz4UmwuB4AGh50Gmp,St. James Infirmary,Louis Armstrong,The Complete Hot Five And Hot Seven Recordings Volume 3,0.902,0.693,0.182,5,-11.022,0,0.0514,4.10E-05,0.153,0.588,116.508,191867,4,1920
11yR8LYrznfqVw7PW8EbPC,The Little Old Log Cabin In The Lane,Fiddlin John Carson,Fiddlin John Carson Vol. 1 1923 - 1924,0.994,0.502,0.0996,2,-16.259,1,0.0499,0,0.327,0.778,98.782,167367,4,1920
7d7B6Q29FcM3W4qV5C3y1B,How Can A Poor Man Stand Such Times And Live - Remastered 2003,Various Artists,Poor Man's Heaven - Blues And Tales Of The Great Depression - When The Sun Goes Down Series,0.995,0.638,0.321,6,-11.429,1,0.0596,4.59E-05,0.264,0.572,96.081,194320,4,1920
4csDYf5M8uQH8xeh7hPoTk,My Man,Various Artists,Broadway: The American Musical,0.987,0.41,0.147,0,-12.967,1,0.0643,0,0.388,0.369,88.728,205187,4,1920
7rlfOiuLEku432WtlH0FlI,Sally Gooden,Various Artists,"Birth Of Bluegrass, Vol. 2",0.995,0.324,0.218,11,-17.917,0,0.0491,0.934,0.0613,0.387,133.683,192093,4,1920
1o9r0qPHxx5iYTzykgLcl0,St. Louis Blues - Vocal,Louis Armstrong,The Essential Louis Armstrong,0.938,0.685,0.526,6,-7.881,1,0.0548,0.881,0.0722,0.959,180.015,177893,4,1920
1OzFztLTlMVMFHn5DYu77j,It's Tight Like That,Various Artists,Tampa Red,0.995,0.534,0.182,10,-18.429,1,0.198,0.941,0.119,0.827,200.412,184627,4,1920
4kG46bTGpUgPmo5GnbOjy3,My Mammy,Al Jolson,The Best Of Al Jolson,0.772,0.464,0.336,5,-12.64,1,0.0634,3.96E-05,0.303,0.61,115.854,177507,4,1920
51Z3oWEeuSnmP31ZjEmeof,King Porter Stomp,Jelly Roll Morton,Jelly Roll Morton 1923/24,0.995,0.733,0.169,5,-15.982,0,0.139,0.817,0.189,0.921,96.352,153427,4,1920
4dwwFJfTJQeYKtvr3yMMil,Honky Tonk Train Blues,Various Artists,"Really the Blues?: A Blues History (1893-1959), Vol. 1 (1893-1929)",0.992,0.414,0.336,9,-18.566,0,0.0411,0.928,0.168,0.892,78.695,192400,4,1920
21LLYz6RwOh5ymXLgZkPzg,Allons À Lafayette,Sampler,Cajun Music - Musique De La Louisane,0.975,0.555,0.538,7,-7.372,1,0.0314,0.00472,0.357,0.841,92.924,179080,4,1920
4KeVQDtO1wC5eRraNkIslp,Fascinating Rhythm,George Gershwin,The Songs of George Gershwin,0.994,0.594,0.292,5,-12.829,0,0.0653,0.105,0.116,0.773,176.609,144827,4,1920
0jzW1cBEKwysfjAFlTRZBK,Black Bottom Stomp,Jelly Roll Morton,A Jazz Hour With Jelly Roll Morton: Doctor Jazz,0.973,0.568,0.523,0,-12.176,0,0.077,0.919,0.207,0.904,127.221,193693,4,1920
0waPIgxlioI0HVVOpSTr1P,Handful of Keys - Remastered 2000,Fats Waller,Fats Waller: Very Best of Fats Waller,0.979,0.539,0.215,5,-25.373,1,0.0453,0.879,0.0845,0.742,127.278,173667,4,1920
2MYRzGwgRufYM4x8sXdyAI,East St. Louis Toodle-Oo,Duke Ellington,The Essential Duke Ellington,0.98,0.677,0.454,0,-8.319,0,0.0487,0.832,0.129,0.558,79.011,183560,4,1920
03TN8dQhXEMtopVMuDxCMY,My Blue Heaven,Various Artists,Empire Boardwalk Jazz & Blues,0.984,0.371,0.191,3,-17.121,1,0.0461,0.914,0.18,0.396,134.526,219000,4,1920
5o49HQmyb1GuOQ1HJrDB2s,The Prisoner's Song,Various Artists,Roaring '20s Jazz,0.991,0.306,0.316,2,-12.094,1,0.0369,0.0728,0.195,0.304,137.582,197827,3,1920
4Ve9i7uJKmsKQwuwfq2n3n,Black Snake Moan,Blind Lemon Jefferson,Black Snake Moan,0.896,0.601,0.386,10,-9.918,1,0.0846,0.00764,0.102,0.309,66.691,179280,4,1920
38InLQjrQZHA7VzfcrToOc,Country Blues,Various Artists,American Folk Music,0.992,0.556,0.288,9,-12.225,0,0.0529,0,0.292,0.766,74.956,179533,4,1920
6CnrtDTXwMUwQJLIpIpKnb,Black And Blue,Louis Armstrong,The Essential Louis Armstrong,0.992,0.673,0.202,1,-11.312,0,0.0519,0.0104,0.31,0.434,99.563,187240,4,1920
7vcsthwGswnftGiVd3zmm2,Ain't Misbehavin',Louis Armstrong,The Essential Louis Armstrong,0.988,0.692,0.133,7,-15.071,1,0.147,0.0141,0.617,0.445,121.866,201493,4,1920
1JvA1vClSVRGnVRZrRnUdC,The Coo Coo Bird,Various Artists,American Folk Music,0.992,0.475,0.432,1,-14.491,0,0.0325,0.00106,0.3,0.963,147.98,176667,4,1920
0CDbCahovsgZPNumyO7aD2,Cool Drink of Water Blues,Tommy Johnson,Tommy Johnson 1928 - 1929,0.98,0.41,0.0576,9,-18.247,0,0.0358,0.000162,0.292,0.459,170.034,207360,4,1920
5WDktIzXscnRGcDgPY0HNP,Trouble in Mind,"Bertha ""Chippie"" Hill",1920’s Vintage Jazz & Blues,0.996,0.581,0.069,5,-15.029,1,0.0422,0.00482,0.0898,0.499,84.735,164573,4,1920
4vmA4YiXwQUyCjHSemd3LR,Frankie,Mississippi John Hurt,Frankie got the blues,0.996,0.46,0.195,6,-14.864,0,0.0361,0.476,0.109,0.499,98.594,204000,4,1920
08Q0syZ1sip3Hunc5e46ML,Don't Let Your Deal Go Down Blues (with The North Carolina Ramblers) - 78rpm Version,Various Artists,The Best Of Can't You Hear Me Callin' - Bluegrass: 80 Years Of American Music,0.993,0.591,0.454,2,-8.9,1,0.0389,0.18,0.364,0.844,137.468,170267,4,1920
2S6q2FWQryjChPj1Gh0tcl,I Wanna Be Loved By You ( 1928 Version ),Helen Kane,I Wanna Be loved By You,0.976,0.599,0.0542,8,-15.475,1,0.0486,2.30E-05,0.186,0.432,126.567,171267,4,1920
5qhjl6GzrmwPYpJJFh2SRz,In the Jailhouse Now,Jimmie Rodgers,The Essential Jimmie Rodgers,0.991,0.645,0.262,0,-11.427,1,0.0387,1.12E-06,0.155,0.665,163.036,198067,4,1920
1NgjW8K5Qbn7tYQW52hGgo,Nobody Knows You When You're Down and Out - 78rpm Version,Bessie Smith,The Essential Bessie Smith,0.996,0.599,0.0424,4,-12.099,1,0.0572,0.00176,0.185,0.186,90.001,176133,4,1920
5r7wv32x1jSJuGy5pKCdep,Pan American Blues,Various Artists,Vintage Novelty Songs,0.993,0.711,0.804,4,-9.17,1,0.348,0.335,0.093,0.222,106.558,174467,4,1920
66w4ZqTOYRKOXjWOvrAVRa,"Stealin', Stealin' - Remastered 2002",Memphis Jug Band,American Epic: The Best of Memphis Jug Band,0.805,0.496,0.254,7,-14.029,1,0.0499,0,0.282,0.725,154.954,178440,4,1920
54c99z4cZnbBhPsjdhwMc7,Mon Homme,Various Artists,Paris Est Toujours Paris!,0.959,0.524,0.226,0,-14.406,0,0.0741,2.89E-06,0.617,0.63,98.189,190667,4,1920
2Xnl6Oio9IKD4GLP1AOOaz,Heebie Jeebies,Louis Armstrong,The Complete Hot Five & Hot Seven Recordings,0.983,0.669,0.321,1,-10.675,1,0.104,2.39E-05,0.144,0.598,164.499,171733,4,1920
6J1nrxUaxTC4ZZ0cdlHeGj,Candy Man Blues,Mississippi John Hurt,Avalon Blues - The Complete 1928 OKeh Recordings,0.995,0.651,0.208,10,-17.038,1,0.0513,0.679,0.144,0.751,105.517,164362,4,1920
0vfUIMox7rIwqTAWbBRwlv,Copenhagen,Fletcher Henderson,The Fletcher Henderson Story: A Study in Frustration (Bonus Track Version),0.996,0.673,0.469,10,-10.618,1,0.0651,0.681,0.688,0.652,114.13,172987,4,1920
3Wx46o0Vvfutm68X3JuW3l,Lovesick Blues,Emmett Miller,The 1928-1929 Okeh Recordings,0.977,0.77,0.167,5,-15.941,1,0.387,0,0.17,0.504,109.045,173040,4,1920
6QqFLI0XDPdtyL1RdfedZD,Love Me or Leave Me,Ruth Etting,You're the Cream in My Coffee (Original Recordings 1928 -1931),0.989,0.589,0.102,11,-11.783,0,0.0373,0,0.0959,0.335,97.615,200107,4,1920
42SHc9Ft06mDAt6lOKTqg4,"Bye-Bye, Blackbird (1926)",Gene Austin,A Retrospective Gene Austin,0.982,0.51,0.155,8,-16.227,1,0.0485,3.95E-05,0.14,0.631,92.433,190893,4,1920
5pC3DsrA8ntanfd6lOFrvR,It Had To Be You,Various Artists,No. 1 Chart Toppers of the 1920s Original Recordings Vol.1,0.996,0.475,0.131,2,-17.72,1,0.0634,0.905,0.11,0.783,177.205,182000,4,1920
2GbWDPahtwfoqZpNCKXiIu,Big Road Blues,Tommy Johnson,Tommy Johnson 1928 - 1929,0.943,0.706,0.14,3,-17.899,1,0.0344,0,0.116,0.807,111.657,192888,4,1920
4SyrJE4KYGNT7FENZpI1JS,Ory's Creole Trombone,Various Artists,1920s: The Jazz Age In New Orleans,0.994,0.707,0.325,5,-13.704,1,0.177,0.877,0.108,0.946,110.295,192627,4,1920
2JaUVYsIL31D0BlEJ45neQ,Grandpa Spells,Jelly Roll Morton,Jelly Roll Morton: Songbook,0.962,0.768,0.631,0,-4.773,1,0.0743,0.92,0.0497,0.744,104.398,176467,4,1920
2bOoB8zbJLcpymcTvx3qTA,Mother's Children Have a Hard Time,Blind Willie Johnson,The Complete Blind Willie Johnson,0.943,0.536,0.158,7,-13.805,0,0.0882,0,0.339,0.522,65.178,201333,3,1920
4csGPOrWiUFb87rdrAVuYY,I Can't Give You Anything But Love,Louis Armstrong,The Essential Louis Armstrong,0.945,0.644,0.0965,8,-13.402,1,0.0885,0.845,0.105,0.635,114.748,202267,4,1920
649aX6qH6nZpGYg4CLJb8o,Doctor Jazz Stomp,Jelly Roll Morton,Jelly Roll Blues,0.985,0.703,0.226,8,-19.434,0,0.0666,0.251,0.528,0.942,101.406,202547,4,1920
2b4ZUpiXel9PaoRrVY84He,James Alley Blues,Various Artists,I'm Going Where the Water Drinks Like Wine (18 Unsung Bluesmen) [Rarities 1923-29],0.944,0.678,0.328,0,-11.159,1,0.0401,5.80E-06,0.223,0.567,139.743,188507,4,1920
1GkxHy973S0orSKlueQOid,"California, Here I Come (1924)",Al Jolson,"In The '20s, In The '40s",0.996,0.648,0.0644,2,-25.439,1,0.0423,0.28,0.168,0.575,106.909,191467,4,1920
2n9H8dld44l7OIAi0E8o72,The Stampede,Fletcher Henderson,The Quintessence Fletcher Henderson 1924-1936: New York Chicago,0.973,0.65,0.526,5,-10.047,0,0.0572,0.87,0.548,0.936,112.287,196307,4,1920
7ndc6o9Z4A3jYH4qampBWT,Back Water Blues,Bessie Smith,BD Music Presents Bessie Smith,0.994,0.61,0.0881,1,-13.373,0,0.0439,0.00676,0.126,0.429,132.371,200093,4,1920
0MO7GDaRBFDBWI84YuA1yI,Tight Like This,Louis Armstrong,The Complete Hot Five & Hot Seven Recordings,0.854,0.76,0.213,2,-13.311,1,0.109,0.00491,0.0449,0.502,114.304,191733,4,1920
7Hqqbq1LpEkCLHpNeE4GCb,The Titanic,Ernest Stoneman,Country Legend,0.968,0.488,0.62,0,-11.74,0,0.0729,1.28E-05,0.94,0.916,115.01,194373,4,1920
4VMVCovOM1xnOKxzr9Sje5,'Tain't Nobody's Bizness If I Do,Bessie Smith,The Essential Bessie Smith,0.996,0.518,0.048,3,-16.17,0,0.0355,0.000341,0.203,0.141,80.669,205933,4,1920
4xFXrnN5BKBeYZOdFaPN8u,Chimes Blues - Original,King Oliver's Creole Jazz Band,King Oliver and His Creole Jazz Band Selected Favorites,0.996,0.549,0.267,0,-13.102,1,0.0476,0.902,0.184,0.765,80.513,170000,4,1920
2Iqi4PONixTXWCjuPTc38X,Tin Roof Blues,New Orleans Rhythm Kings,Jazz Figures / New Orleans Rhythm Kings (1922-1935),0.928,0.757,0.429,11,-5.433,0,0.0784,0.934,0.206,0.685,105.837,149640,4,1920
6k4cFlUxWU8qo7Q8OIAXVz,Waiting for a Train,Jimmie Rodgers,Essential Jimmie Rodgers,0.994,0.537,0.272,7,-10.569,1,0.0448,4.78E-05,0.109,0.567,114.369,164547,4,1920
1pyyTqUcp52ByeWsTE6EjN,Kansas City Stomps,Jelly Roll Morton,The Compositions of Jelly Roll Morton 1923-1941,0.995,0.536,0.401,3,-12.148,1,0.123,0.656,0.128,0.691,185.449,179827,4,1920
2QViK3rjvFvwg37T810CSi,The Pearls,Jelly Roll Morton,The Compositions of Jelly Roll Morton 1923-1941,0.992,0.681,0.166,0,-22.129,1,0.0363,0.865,0.139,0.717,143.467,180573,4,1920
7zVfJZisk57hyK30lse43c,Canal Street Blues,King Oliver's Creole Jazz Band,Jazz Figures / King Oliver (1923 -1930),0.996,0.474,0.337,4,-14.019,1,0.156,0.916,0.116,0.73,180.064,156293,4,1920
6KJL3UravIr3AtqL0b21dF,Kassie Jones,Furry Lewis,Essential Blues Masters,0.991,0.545,0.169,0,-18.319,1,0.034,0.000639,0.162,0.638,103.905,185987,4,1920
44dwyn5dNUCRlPZTrUjjtQ,Dead Man Blues,Jelly Roll Morton,Jelly Roll Blues,0.995,0.728,0.0989,2,-21.227,1,0.183,0.743,0.146,0.646,125.658,198400,4,1920
23Y8nYHlGq8cAX0s4Vl1NX,Les roses blanches,Berthe Sylva,Les roses blanches (18 chansons françaises),0.914,0.417,0.305,7,-10.565,1,0.0695,0,0.364,0.839,172.655,208120,5,1920
1uFQKuduIXfWSLfTOHKfra,Basin Street Blues (06-11-29),Louisiana Rhythm Kings,Complete Jazz Series 1929 - 1930,0.98,0.607,0.258,10,-9.997,1,0.0443,0.0291,0.0703,0.627,106.95,199773,4,1920
5lnzJb1KsjrvAt06Wvd7Wa,A Monday Date,Earl Hines,A Monday Date,0.994,0.694,0.312,0,-12.861,1,0.0597,0.915,0.106,0.804,109.097,196611,4,1920
2ABfVCXY6AeL2moYf3lba8,South,Bennie Moten's Kansas City Orchestra,Moten Blues (Original Aufnahmen 1928 - 1929),0.981,0.612,0.554,0,-13.144,0,0.161,0.529,0.496,0.854,180.234,152643,4,1920
6IMWqjNDfKQ6c1K0kZ95aR,Dinah,Various Artists,Speakeasy Music of the 1920's,0.995,0.427,0.165,5,-12.879,1,0.0342,1.51E-05,0.182,0.336,100.915,196840,1,1920
5WfYFtwzOo8Ne7DA1qhtWl,Cake Walking Babies (From Home),Louis Armstrong,Louis Armstrong: Portrait Of The Artist As A Young Man 1923-1934,0.995,0.634,0.435,7,-12.422,0,0.0474,0.881,0.204,0.84,121.516,175573,4,1920
2aiolWt7fKlRHUkeqJnbEv,Keep My Skillet Good And Greasy,Various Artists,Hooked On Country Classics Vol. 40,0.995,0.671,0.352,4,-12.408,1,0.035,8.14E-06,0.233,0.554,105.757,151667,4,1920
2uax3uO82di90ZsSx8DnNi,I'm Coming Virginia,Bix Beiderbecke,"Bix Beiderbecke, Volume I: Singin' The Blues",0.986,0.688,0.308,10,-11.084,1,0.0402,0.898,0.133,0.497,131.81,189600,4,1920
2jE7mb1jQdr5iotfVBKwbi,Stringin the Blues,Joe Venuti & Eddie Lang,The Best,0.97,0.557,0.245,8,-13.003,1,0.265,0.0261,0.104,0.661,207.96,157584,4,1920
1jBPlqZ4DO1Q6EGSG8M6lS,Whistle While You Work,Various Artists,Top Hits Of The 1930s,0.974,0.63,0.268,8,-13.921,1,0.107,0.771,0.135,0.893,164.217,162133,4,1930
6KPDlzI30yzQI6EzhLuVJZ,Me And My Girl,Various Artists,Top Hits Of The 1930s,0.962,0.693,0.226,0,-15.069,1,0.0386,0.0751,0.102,0.57,93.95,160733,4,1930
6J0kTaPJvbc4J7v9KcVkW9,Let Yourself Go,Various Artists,Top Hits Of The 1930s,0.822,0.721,0.303,5,-16.312,0,0.265,0.767,0.0714,0.694,115.153,162093,4,1930
0uyOtweXf3BeN5It9cgMiO,My Baby Just Cares For Me,Various Artists,Top Hits Of The 1930s,0.9,0.813,0.596,5,-12.471,1,0.0443,0.306,0.0703,0.748,120.347,169200,4,1930
0vmZ55fhh0IUhc3mf63TSW,Puttin' On The Ritz,Various Artists,Top Hits Of The 1930s,0.955,0.855,0.393,8,-12.666,1,0.105,0.371,0.0702,0.808,106.499,158773,4,1930
3HqSVwwJcQJeMOsM7Qi02q,It Happened In Monterey,Various Artists,Top Hits Of The 1930s,0.962,0.327,0.13,8,-20.836,1,0.0437,0.0497,0.106,0.145,105.035,208840,3,1930
0Id6OomKWHY1OESromsI0a,Easy To Love,Various Artists,Top Hits Of The 1930s,0.911,0.773,0.176,3,-18.838,1,0.0414,0.174,0.108,0.616,146.861,193733,4,1930
3T5g3vQ09PPy92cObl5de2,We Just Couldn't Say Goodbye,Various Artists,Top Hits Of The 1930s,0.984,0.83,0.164,9,-15.042,0,0.111,0.0367,0.143,0.648,122.608,191840,4,1930
2ixUmWSGT8X7AILfEgUSyt,Donkey Serenade,Various Artists,Top Hits Of The 1930s,0.953,0.426,0.237,10,-15.954,1,0.042,0.00367,0.0795,0.517,114.64,156000,4,1930
3QpCNE7y6r7rdOMqoJ9sjV,La Cucaracha,Various Artists,Top Hits Of The 1930s,0.945,0.694,0.555,10,-11.275,1,0.0516,0.87,0.286,0.91,93.586,187360,4,1930
4W5c65vsreu9sxFRPU63IP,Love Is The Sweetest Thing,Various Artists,Top Hits Of The 1930s,0.958,0.381,0.119,10,-19.627,0,0.0377,0.244,0.114,0.301,99.918,205493,4,1930
2e6nkA7fshj6mBERdSPiTB,Darling Je Vous Aime Beaucoup,Various Artists,Top Hits Of The 1930s,0.98,0.385,0.114,0,-21.518,1,0.182,4.41E-05,0.125,0.366,79.12,166200,3,1930
5UaZrHZkV4Yd6u8qG2isnM,Little White Lies,Various Artists,Top Hits Of The 1930s,0.993,0.485,0.0888,0,-16.5,1,0.0405,0.0473,0.094,0.523,119.159,179160,3,1930
7JW2LeuUYGPgPRZS37zYAJ,Falling In Love Again,Various Artists,Top Hits Of The 1930s,0.984,0.408,0.184,1,-14.973,1,0.0351,0.00161,0.123,0.358,104.117,193067,3,1930
1023Y4VthA8NkX5L9qTG1y,Nice Work If You Can Get It,Various Artists,Top Hits Of The 1930s,0.571,0.668,0.518,7,-14.512,1,0.442,0.24,0.336,0.728,123.281,165200,3,1930
79mi51WZz230OIFCRUkAxp,I Wished On The Moon,Various Artists,Top Hits Of The 1930s,0.963,0.781,0.223,3,-13.7,1,0.0419,0.729,0.171,0.604,113.848,181627,4,1930
1HTLIGDadEnEhlyRZ4Gp8F,Exactly Like You,Various Artists,Top Hits Of The 1930s,0.989,0.549,0.124,7,-15.773,1,0.0472,9.93E-05,0.112,0.528,122.459,185933,4,1930
1Ns0szGnyIV7BLkWsrkdVu,Minnie The Moocher (The Ho-De-Ho Song),Various Artists,Top Hits Of The 1930s,0.841,0.525,0.332,4,-14.404,0,0.127,0,0.563,0.491,96.578,195533,4,1930
3rgHdPcWlVq2p3fRTUt26p,When The Moon Comes Over The Mountain,Various Artists,Top Hits Of The 1930s,0.994,0.173,0.147,0,-16.318,1,0.0438,0.0201,0.134,0.184,70.754,185000,3,1930
0IsvzWWpHzyD3nLbKWmnYW,Down And Out Blues,Various Artists,Top Hits Of The 1930s,0.988,0.484,0.238,4,-17.346,0,0.0911,0.805,0.15,0.467,97.817,187307,4,1930
5by1OmxyUH8zOHhJD0TYga,I'll Never Be The Same,Various Artists,Top Hits Of The 1930s,0.979,0.417,0.187,10,-18.163,1,0.0437,0.463,0.136,0.387,112.57,180227,3,1930
6AyUJmXLWiWp3PmbpkBvUJ,Happy-Go-Lucky You And Broken-Hearted Me,Various Artists,Top Hits Of The 1930s,0.936,0.612,0.181,2,-14.356,0,0.0698,0.109,0.0771,0.641,130.553,189533,4,1930
0hLwlXDDoP9doUvaEXoM4s,Oh! Donna Carla!,Various Artists,Top Hits Of The 1930s,0.986,0.412,0.136,9,-16.482,1,0.0502,0.00492,0.121,0.344,114.198,196400,4,1930
0NqQTFHV7Owiu8uqTnt6nh,The Object Of My Affection,Various Artists,Top Hits Of The 1930s,0.941,0.675,0.267,2,-12.004,0,0.071,0,0.0688,0.738,137.13,204827,4,1930
1S9YdtzQHYNFenIC79xL7w,I'm In A Dancing Mood,Various Artists,Top Hits Of The 1930s,0.994,0.657,0.107,3,-21.483,1,0.0684,0.259,0.156,0.691,111.663,165467,4,1930
6uzkRNQxdVfNNL96Jvg8Tr,Would You Like to Take a Walk?,Various Artists,Top Hits Of The 1930s,0.987,0.681,0.0976,6,-16.138,1,0.0637,0.00106,0.148,0.532,115.152,221533,4,1930
0o680xorAb4IY1Fu4UU14G,Body And Soul,Various Artists,Top Hits Of The 1930s,0.987,0.34,0.0794,2,-17.64,0,0.043,0.387,0.111,0.3,55.403,186267,5,1930
